timestamp,power_usage,battery_level,signal_strength,cpu_usage,temperature
2023-09-20 08:05:23,147.73467947640725,94.69091331412422,-68.63971024514261,42.93015319186353,31.79756314351135
2023-09-20 08:04:23,150.66935819969294,95.91131565107602,-69.3644488607577,48.267105937089305,31.28953727787464
2023-09-20 08:03:23,158.46238371057527,94.74652410475805,-71.19143359561022,46.30847355623909,30.923509423799693
2023-09-20 08:02:23,147.95279323884017,94.44699039895575,-66.84436713408095,40.2166113242346,31.90596078918506
2023-09-20 08:01:23,148.51796456016385,94.05601924873633,-68.69978499102515,40.84973666617059,32.11282734216628
2023-09-20 08:00:23,142.80726723063918,94.47289314937461,-68.04844632952273,42.525621562614454,32.1406546087005
2023-09-20 07:59:23,157.12982500867426,95.8646258451658,-69.40096443152792,49.44666482287039,31.63191512945316
2023-09-20 07:58:23,142.11839476760366,92.9163302499791,-68.71605742661204,41.65956668835866,31.703114801634644
2023-09-20 07:57:23,142.7046203956323,97.10692682439873,-72.10548240530981,41.51522316534255,31.857108975991014
2023-09-20 07:56:23,155.02185322602037,94.68495892980411,-70.43968262335765,48.62951998038555,31.079922960770663
2023-09-20 07:55:23,155.16639018572982,96.24232410440524,-70.91037028423301,42.52222871622888,32.011179670493924
2023-09-20 07:54:23,151.30112188096447,95.01016529426262,-67.61356633954044,43.95479637394121,31.35889529798525
2023-09-20 07:53:23,154.56786051164053,95.6815241383524,-70.56062417919475,45.21496385131492,31.911864497011212
2023-09-20 07:52:23,157.3695297008701,95.54879180389536,-70.74487570116077,47.28447318011658,31.83039479704022
2023-09-20 07:51:23,157.91466148741407,97.24657822861033,-70.89074200322447,45.86368582987549,31.552474938322025
2023-09-20 07:50:23,153.6408746562808,94.12059864938516,-68.39336613193441,42.50529622287802,32.31632641442347
2023-09-20 07:49:23,151.2649173561402,94.63392090832765,-69.81886446976006,40.01971547822927,32.050571343111365
2023-09-20 07:48:23,151.03105812128993,94.79127940585022,-70.87511242176268,41.61853534897905,32.08521703718572
2023-09-20 07:47:23,151.11958855964855,95.42426281001462,-69.75677073327991,47.0346760849536,31.761377996951648
2023-09-20 07:46:23,155.74147949888075,95.43362854958133,-71.52772640533212,42.541866351479186,31.84790116373455
2023-09-20 07:45:23,146.40865429894103,96.0063424165982,-70.09633793312943,46.25759903094986,32.539163526340126
2023-09-20 07:44:23,149.86356326024972,93.4170349178607,-68.54234695464969,45.81377039050019,31.739408858009533
2023-09-20 07:43:23,148.1769613639881,95.45981964953984,-70.27075786029671,45.71675290851629,32.71835792145033
2023-09-20 07:42:23,150.5490998325835,94.19527515705697,-70.14816961822669,45.94175049562466,32.40738265292325
2023-09-20 07:41:23,151.73625722055553,96.05727358832104,-71.36114510835732,47.01510372490781,32.29199965449785
2023-09-20 07:40:23,142.94096359540544,96.28530158497212,-67.13772061286457,47.780193873567754,31.507836028435552
2023-09-20 07:39:23,145.79162238832754,93.82622503061361,-67.0069499401511,47.33987177187625,30.22806381487092
2023-09-20 07:38:23,151.48992234252358,95.30117023015669,-67.78600529211292,48.511212362639945,32.1868454549532
2023-09-20 07:37:23,154.0714053635118,95.27658107511827,-67.92191155310046,48.463689727713245,32.38514591000048
2023-09-20 07:36:23,146.9500034787639,95.03301030414119,-72.29959883469152,41.3288385058433,32.54468333671707
2023-09-20 07:35:23,146.80607345240114,94.34674871486177,-70.00400585292874,47.61197863649676,31.31994221419318
2023-09-20 07:34:23,144.65057747834192,96.29274464556633,-69.26889951583834,46.458941076128234,32.12031752890033
2023-09-20 07:33:23,143.45664101685207,95.64401023786421,-67.49775349083382,41.52261052470233,32.27159143767201
2023-09-20 07:32:23,153.0711123223662,95.58358537565906,-71.46627405324675,43.22388402120622,32.66281338630627
2023-09-20 07:31:23,149.31073801667546,93.91222212912021,-73.25498603572075,46.780435393920214,31.857821075897593
2023-09-20 07:30:23,152.88690360507084,93.55099170388662,-69.56783520010764,40.56002341771382,31.36458792097002
2023-09-20 07:29:23,143.2696993846398,93.39116468411646,-73.77118920277887,42.9993640564533,32.3283009521603
2023-09-20 07:28:23,148.66602685453688,95.07925047048242,-70.29784541148943,47.57692707117669,31.487260012471392
2023-09-20 07:27:23,147.7753058911381,94.30213844060077,-66.81221556285263,48.670054021439746,31.95695729198905
2023-09-20 07:26:23,153.70248563123315,96.80086756848831,-70.32426157184983,44.92103834029234,32.624208761857226
2023-09-20 07:25:23,146.72220362254515,93.56844623897257,-69.39575883521493,43.00306443293996,31.807108219844537
2023-09-20 07:24:23,151.59496626588717,92.92904804422083,-69.92271608702454,44.75953029149352,32.613690442780985
2023-09-20 07:23:23,147.86075608069794,93.47963908629212,-70.60794498668024,44.13150346297048,32.27168471212479
2023-09-20 07:22:23,155.26072483994008,94.23827924490926,-71.89632335020436,46.60372077379617,32.55096235767514
2023-09-20 07:21:23,151.76950806013386,95.20613193811108,-69.78019422749487,41.885157111655744,32.41050188854527
2023-09-20 07:20:23,150.13945952577234,96.29953691298809,-67.3541067566495,47.246201416573435,31.279311920903705
2023-09-20 07:19:23,147.04703396191056,94.9381366429082,-69.76180349409617,43.63497000546815,31.865138602006514
2023-09-20 07:18:23,149.83823361619625,95.85769522002623,-71.04964570724877,44.24521645772556,31.83664437392858
2023-09-20 07:17:23,143.0339548294333,95.07050438058678,-66.3801391678272,43.377222680285016,31.815348094170393
2023-09-20 07:16:23,148.5203668662069,93.63623488470965,-71.5266049593294,44.6427888991496,32.670322876330125
2023-09-20 07:15:23,148.6018328310662,96.40799259116291,-68.57315142436033,43.344788518818916,32.819770448582794
2023-09-20 07:14:23,150.30759643596537,93.6692641777963,-67.73140926625203,41.627111832463385,31.876535019656348
2023-09-20 07:13:23,159.978440480629,94.29370069985319,-71.8930050049679,48.45012896397212,31.780738398364093
2023-09-20 07:12:23,145.018176799406,95.9875270148446,-72.28570077996626,41.56662785805791,32.525818715396746
2023-09-20 07:11:23,150.4821027257956,93.3281243852117,-71.03273840245583,43.502180881334425,31.93854645267861
2023-09-20 07:10:23,149.7964920583006,95.44966933615639,-70.23987722889713,43.144358594431765,32.455818594248484
2023-09-20 07:09:23,148.89788802238664,94.3559988517682,-71.18997508505694,43.546208764936644,31.659788468433305
2023-09-20 07:08:23,155.88337652374122,97.94674523882303,-68.77167556601495,42.133499650242115,31.999533829849764
2023-09-20 07:07:23,147.4586301029209,93.99644968745555,-75.2269758949778,46.67846584869676,31.756856457043522
2023-09-20 07:06:23,153.12623753830297,95.1859407127336,-68.36000713721626,41.27294069250686,31.173268628432062
2023-09-20 07:05:23,143.29706479527246,94.88016643225133,-69.11291600546541,40.53068204861832,32.08293912597681
2023-09-20 07:04:23,150.78884994533928,94.50415721125222,-72.70733695283893,40.063244995095495,32.252897275014895
2023-09-20 07:03:23,154.34940472773349,96.23499752236471,-66.56472049551795,49.738282362213276,32.47500246046001
2023-09-20 07:02:23,150.3413976317263,94.18844850451097,-69.7236815646651,44.19351533527388,32.0730387555757
2023-09-20 07:01:23,148.24019498898647,94.5629851316619,-68.16863662138299,43.170154999045465,31.907633233697137
2023-09-20 07:00:23,150.3370941007887,93.36887089849806,-71.43814877497272,45.47931853301649,31.982586582719296
2023-09-20 06:59:23,145.65149835051113,95.8920145727945,-68.4781916430713,43.05688044301474,32.05802798630884
2023-09-20 06:58:23,154.98114248768303,94.926004531969,-73.55000385707878,42.3123915055512,32.11819404034449
2023-09-20 06:57:23,142.79470427675363,96.27432411293647,-71.930600203585,43.152055835559054,32.25611920369065
2023-09-20 06:56:23,160.22758137488617,95.16352236555244,-74.10864977240873,41.427712209951025,31.414389473028177
2023-09-20 06:55:23,144.07841438830775,95.40901498974739,-67.60690510298842,45.52051322838338,32.27855615379198
2023-09-20 06:54:23,151.83543102471333,95.88323084108077,-72.46457270486758,40.87227692513624,32.78249190100283
2023-09-20 06:53:23,153.03758679464374,93.97326080670398,-70.92505234683703,48.2670973543663,32.31412913759517
2023-09-20 06:52:23,145.66887657902544,96.06733074497379,-67.747372088032,48.68164216103181,32.95932225219051
2023-09-20 06:51:23,149.45726737342096,93.2785721354354,-67.28238129311154,48.25141929690078,31.4331811918812
2023-09-20 06:50:23,144.02420562461967,93.22866552725222,-71.93430547227354,45.16662869403636,32.387928608079555
2023-09-20 06:49:23,141.77080265712513,95.12249819635268,-67.44224142493593,49.47722447946374,32.40531798471112
2023-09-20 06:48:23,146.14715189179375,95.65086354738405,-70.7674015952688,40.99954927403433,31.99886156825304
2023-09-20 06:47:23,157.5304879612498,95.69796988782815,-64.87847158230787,42.42983900290349,31.224859744026173
2023-09-20 06:46:23,156.4700128868219,95.4075078712599,-66.50873056365262,43.12458807289875,31.77337040579304
2023-09-20 06:45:23,139.5474182587328,95.272404757528,-67.20831059399504,47.055460527890865,31.521803936903314
2023-09-20 06:44:23,151.55965936872323,94.65666538980568,-70.31733839742677,42.719777284139255,32.290873893741136
2023-09-20 06:43:23,141.35986817472303,93.75386994077432,-70.81844596293254,48.74083810726589,31.541242186158176
2023-09-20 06:42:23,155.1999055865417,94.76187562900182,-70.69532815148324,40.190426551158616,31.83647082576975
2023-09-20 06:41:23,148.85899282603754,96.76684682853185,-71.3696101923933,49.51456042982473,31.765655863568302
2023-09-20 06:40:23,143.37232682861298,95.01629496080244,-72.27773373271845,40.18173993503502,32.03656992565415
2023-09-20 06:39:23,151.33521191773332,94.15175564404895,-68.661679095399,43.05299687157589,32.02870502670392
2023-09-20 06:38:23,152.1046850390882,95.91429949472506,-71.1943337270125,40.450079723053,32.52649961353783
2023-09-20 06:37:23,149.27750957544282,94.15783950469033,-70.22852954184629,45.89978574901714,32.21992803333363
2023-09-20 06:36:23,151.79172348381698,94.41211560259586,-67.28733549828542,40.79330663532138,32.74835791410543
2023-09-20 06:35:23,154.14617648299435,95.07761330018549,-69.14872843013484,49.66669119067784,31.893442536290227
2023-09-20 06:34:23,144.0508398888889,96.26217712597524,-68.53361840702061,45.507287278483105,31.04498094035052
2023-09-20 06:33:23,154.3211996200769,94.41445104683532,-71.0523363295435,43.79245085403712,32.82191242031056
2023-09-20 06:32:23,155.2374431205079,94.33972685967551,-69.59586808891994,40.142727710323534,31.889078357740583
2023-09-20 06:31:23,145.62872737566516,93.89446396619846,-71.27346538541138,46.25395430051258,33.150446340524155
2023-09-20 06:30:23,145.89170690554363,93.65053387034746,-70.53446637253491,40.3620729028748,32.254013503393644
2023-09-20 06:29:23,148.2357382277581,94.69683102929321,-69.12823149664632,48.744970759387776,31.14203573440765
2023-09-20 06:28:23,146.45967183360864,95.108305907036,-72.33256423158532,41.063496247779035,32.160559867434806
2023-09-20 06:27:23,157.69585655806475,95.64721032254675,-75.12620166097716,40.109520115705095,31.307416658481465
2023-09-20 06:26:23,141.2610734985443,94.7105664138897,-68.97781775708519,40.00999242005819,31.790817936812342
2023-09-20 06:25:23,143.92335001191225,95.03694708914776,-65.91308238773489,45.268671277290906,32.42704706147182
2023-09-20 06:24:23,143.8565694223804,96.67870686417639,-72.13357503518647,40.04623846976825,32.368315287128766
2023-09-20 06:23:23,145.20060042985594,96.08769119367705,-71.23877212077913,40.69287113236073,32.22880454212826
2023-09-20 06:22:23,148.9485582661494,96.28099648266186,-66.42726184994989,47.22082568782379,31.92253089445639
2023-09-20 06:21:23,154.37840545403827,96.62705423182514,-68.0077983369921,44.981617277860096,31.79133518734331
2023-09-20 06:20:23,149.1241436204695,94.37581636294126,-71.22349489724557,42.478856460100275,33.09663305867216
2023-09-20 06:19:23,152.18101822956163,94.86853422764388,-67.77670719965987,48.44091891055122,30.764575076045592
2023-09-20 06:18:23,151.45884647187134,92.33869916584658,-68.82626172795932,49.65472789262698,31.298049865061973
2023-09-20 06:17:23,153.34349453567341,96.54233818375812,-70.25562287712006,49.13418342382553,32.27763045664892
2023-09-20 06:16:23,143.05538755761523,94.83645279751676,-69.01970958776027,47.03862378385851,32.35381404818284
2023-09-20 06:15:23,156.35875041945047,93.41475813767886,-68.6119191031052,49.208102444572035,31.875127330525235
2023-09-20 06:14:23,152.24710484875797,92.45511043010285,-67.18736463646364,48.49407557928688,31.448197686968737
2023-09-20 06:13:23,149.59968036921097,95.14765361000873,-70.40734368515247,43.11538804772929,32.25571156579425
2023-09-20 06:12:23,146.938600317999,94.76275073933992,-70.95783141602386,47.58617664067556,33.05243924546681
